Feature,Score
TCP_WIN_MAX_IN,1
SRC_TO_DST_AVG_THROUGHPUT,1
NUM_PKTS_UP_TO_128_BYTES,1
SRC_TO_DST_SECOND_BYTES,1
SRC_TO_DST_IAT_AVG,1
MIN_IP_PKT_LEN,1
SHORTEST_FLOW_PKT,1
TCP_WIN_MAX_OUT,1
MAX_TTL,1
MIN_TTL,1
DURATION_OUT,1
DURATION_IN,1
SERVER_TCP_FLAGS,1
CLIENT_TCP_FLAGS,1
TCP_FLAGS,1
OUT_PKTS,1
DST_TO_SRC_IAT_MAX,1
PROTOCOL,1
FLOW_DURATION_MILLISECONDS,1
SRC_TO_DST_IAT_MAX,1
