Feature,Score
LONGEST_FLOW_PKT,1
NUM_PKTS_UP_TO_128_BYTES,1
DST_TO_SRC_IAT_AVG,1
MIN_IP_PKT_LEN,1
SHORTEST_FLOW_PKT,1
NUM_PKTS_512_TO_1024_BYTES,1
MIN_TTL,1
DURATION_OUT,1
DURATION_IN,1
SERVER_TCP_FLAGS,1
NUM_PKTS_1024_TO_1514_BYTES,1
TCP_FLAGS,1
OUT_PKTS,1
OUT_BYTES,1
DST_TO_SRC_IAT_MAX,1
IN_PKTS,1
IN_BYTES,1
L7_PROTO,1
CLIENT_TCP_FLAGS,1
PROTOCOL,1
